"name","description","createdAt","labels","embedCode","source","duration"
"VRM18_ES_Song 2_Another Level.mp4",,"2017-12-11T18:46:25Z","","V1bXBtZDE6zIQr4LA8UsLiOanDoDofuK","http://cms.ooyala.com/V1bXBtZDE6zIQr4LA8UsLiOanDoDofuK%2F0000000000000-0000076618014?Signature=YwHfbF9M9%2FzIFJVYbvwJYXJNBrM%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",117575
"Vroom: New series starting in KidSpring","The checkered flags are waving, and we’re off to the races. We believe God is going to do incredible things in 2018, and we’re excited to jump into a new series at KidSpring.\n\nDuring “Vroom,” we will be racing through God’s Word to see what He says about how we can love Him and love others!  \n","2017-12-11T18:46:25Z","","VzbXBtZDE60z18LNf-qLX4FmOpYN9Cgn","http://cms.ooyala.com/VzbXBtZDE60z18LNf-qLX4FmOpYN9Cgn%2F0000000000000-0000048703712?Signature=niDc48z5FxQzM45JNNMDEOvwxlw%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35744
"VRM18_PS_Song1_Jump Around.mp4",,"2017-12-11T18:43:28Z","","oxbHBtZDE6GKEP016j5IdY9iYMWeHDW_","http://cms.ooyala.com/oxbHBtZDE6GKEP016j5IdY9iYMWeHDW_%2F0000000000000-0000174143981?Signature=iMssgkZhbsRL%2F7y8LH%2BBIJC2un4%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",115875
"VRM18_PS_Song2_StopAndGo.mp4",,"2017-12-11T18:43:28Z","","p5a3BtZDE6G3v-HN0PyfK_uExXtJOtxS","http://cms.ooyala.com/p5a3BtZDE6G3v-HN0PyfK_uExXtJOtxS%2F0000000000000-0000088941961?Signature=r0ZbPsuGzuJ5s11dLmNLszPesA0%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",132173
"VRM18_PS_Song3_Love Will Never End.mp4",,"2017-12-11T18:43:28Z","","p3a3BtZDE6ZQIFOsQsCXi2ehJP7wYGSc","http://cms.ooyala.com/p3a3BtZDE6ZQIFOsQsCXi2ehJP7wYGSc%2F0000000000000-0000090385872?Signature=arE0H9Bh4cPaERwM0kbD1Wtofho%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",60352
"DYSWIS - Week 2","Mary’s cousin Elizabeth understood what it’s like to long for something. Through decades of infertility, Elizabeth probably cried out to God often. We all have our own “God, all I want is ____!” prayers. For Elizabeth and for us, Christmas is a reminder that the thing we’re waiting for isn’t the point. It’s a pointer to the real promise. ","2017-12-11T18:40:23Z","waiting,infertility","Y3anBtZDE6lszpglp3nWmD9arwSQwP_I","http://cms.ooyala.com/Y3anBtZDE6lszpglp3nWmD9arwSQwP_I%2F0000000000000-0011607730524?Signature=NfGRgtq4PzEH9rwQjmSPzrgSj3g%3D&Expires=1518552012&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4599899
"DYSWIS - Week 3","Mary’s cousin Elizabeth understood what it’s like to long for something. Through decades of infertility, Elizabeth probably cried out to God often. We all have our own “God, all I want is ____!” prayers. For Elizabeth and for us, Christmas is a reminder that the thing we’re waiting for isn’t the point. It’s a pointer to the real promise. ","2017-12-11T14:05:03Z","waiting,Sermons,problems,infertility,christmas,2017","h2OG1tZDE6PxjdVDnELkmJ1gEef9pH4A","http://cms.ooyala.com/h2OG1tZDE6PxjdVDnELkmJ1gEef9pH4A%2F0000000000000-0010534051638?Signature=bXDrfvWZIoRu9WsUcxHSVlxXqp4%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4174274
"VRM18_ES_Promo.mov",,"2017-12-10T15:37:45Z","","RoZWNtZDE6kn_1a4U9azSdnBtgDZYM3o","http://cms.ooyala.com/RoZWNtZDE6kn_1a4U9azSdnBtgDZYM3o%2F0000000000000-0000441397851?Signature=ptGI8gubznrGTlArs%2BGYGqYmwGg%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35744
"Kingdom (Fuse) - Week 2","The Kingdom is here, it is at hand. What does this mean? ","2017-12-07T21:17:09Z","provision,identity,heaven,Fuse Sermons,2017","JpYmRsZDE6vQanTNUlycU5KWd7siR0y8","http://cms.ooyala.com/JpYmRsZDE6vQanTNUlycU5KWd7siR0y8%2F0000000000000-0006478741852?Signature=awh0w4BPxg6uIhGTK35WoYY8xEo%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2566800
"COPY Kingdom - Week 1","","2017-12-07T16:41:47Z","","9ndWFsZDE6v_bQb4rmjjxb8AxcofjmJt","http://cms.ooyala.com/9ndWFsZDE6v_bQb4rmjjxb8AxcofjmJt%2F0000000000000-0005342376060?Signature=dcyIPYmhqNT9MouFVcinam1xx4g%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2117384
"DYSWIS - Week 1","Does God really care about the little guy? When we're lonely or struggling to get by, it's hard to imagine that God can relate. But the angel's announcement to the shepherds reminds us that God sees all of us. Even when we don't see things the way He does.","2017-12-04T13:28:32Z","Sermons,humility,following-jesus,christmas,2017","lsdTZrZDE6tj1uRA2EhptQWX3JOclXye","http://cms.ooyala.com/lsdTZrZDE6tj1uRA2EhptQWX3JOclXye%2F0000000000000-0010573643501?Signature=xDs5GinFHpXpqiJv70YEWu%2B7qkQ%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4189122
"Kingdom - Week 1","","2017-11-30T15:54:29Z","Fuse Sermons,2017","l2YnhpZDE6lFATyPvJyzVc_RMD-rfovv","http://cms.ooyala.com/l2YnhpZDE6lFATyPvJyzVc_RMD-rfovv%2F0000000000000-0001600943065?Signature=F%2B053ipVsVKOmOH0xwvh2lTIgXk%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2117384
"CareForAIDS_ForExport_v5.mp4",,"2017-11-30T13:42:40Z","","t0NHdpZDE6Dlo4cjfjIO9Ad2FxI_nSMu","http://cms.ooyala.com/t0NHdpZDE6Dlo4cjfjIO9Ad2FxI_nSMu%2F0000000000000-0001313167673?Signature=mNOI2fPsq%2BYRDLwzq5qEjTgOAQs%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",853978
"Weekly All Staff - David Hall","","2017-11-30T00:09:18Z","Weekly All Staff,All Staff","FydnBpZDE6FrYkWXVAIiQHUXOUyOd90s","http://cms.ooyala.com/FydnBpZDE6FrYkWXVAIiQHUXOUyOd90s%2F0000000000000-0001108623655?Signature=q1mPbNV7cloUw47Ui9VnRatRT50%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1465465
"rally.mp4",,"2017-11-28T15:48:15Z","","40djZpZDE6Sg1auJ5zlv-DxP-6onm1G7","http://cms.ooyala.com/40djZpZDE6Sg1auJ5zlv-DxP-6onm1G7%2F0000000000000-0000154169500?Signature=MxgH0ErQFKE71FvMgQPmjxOxVmg%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",76659
"SharonGriffin_ForSCDollarDay_AikenCar.mp4","","2017-11-27T20:55:03Z","","p3NHdoZDE6wOPOOT8Bv8qMNWuoJE6Sd1","http://cms.ooyala.com/p3NHdoZDE6wOPOOT8Bv8qMNWuoJE6Sd1%2F0000000000000-0000227127883?Signature=24x9rYpJ2LL0VjCuhTqPWIKMLtE%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",119400
"Learn more about the Overflow Offering","Hear from Brad Cooper, Shane Duffey, and Lee McDerment about how to Overflow Offering will impact our cities, our state, and our world. ","2017-11-26T21:15:12Z","","84dGxoZDE6j2eCZk8XyHI40fsGUTj4S8","http://cms.ooyala.com/84dGxoZDE6j2eCZk8XyHI40fsGUTj4S8%2F0000000000000-0003438830185?Signature=IID9%2BAxQVJ8sRbqvv%2BaDo7MfvPI%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",251584
"2760_CEN_SUN_DYSWISPromo-60s-WEB.mov",,"2017-11-20T21:08:24Z","","lnN3RmZDE6A5wfMQi8_l0MTUipc8acil","http://cms.ooyala.com/lnN3RmZDE6A5wfMQi8_l0MTUipc8acil%2F0000000000000-0000680671207?Signature=%2BJ11F2yipOCxE%2BL0W5ezogXloj0%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",53511
"FUSE_Kingdom_ForExport_h264_V1.mp4",,"2017-11-20T19:44:52Z","","llaXNmZDE6MS-Y5Wc3AR0X8XxsxQOIBO","http://cms.ooyala.com/llaXNmZDE6MS-Y5Wc3AR0X8XxsxQOIBO%2F0000000000000-0000119212441?Signature=B0pUdExtru%2B4g0qnhftIud6HT24%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",60060
"RR-NPN17_Promo_SocialMedia.mp4",,"2017-11-20T18:58:21Z","","NpMnNmZDE6JltPIRoJmQ5t3M3IDFNZIS","http://cms.ooyala.com/NpMnNmZDE6JltPIRoJmQ5t3M3IDFNZIS%2F0000000000000-0000045558903?Signature=2jHPIPWx9Div3YCX5HtrOh7xU%2F0%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",30905
"NPN17_ES_Wk4_Bible Story_Web.mp4",,"2017-11-20T15:59:13Z","","8wOXBmZDE6z19nuIdjIcyDTAf59zdNuO","http://cms.ooyala.com/8wOXBmZDE6z19nuIdjIcyDTAf59zdNuO%2F0000000000000-0000239388387?Signature=a47xXfHx0XGyGkFtKVOpTKYb6MA%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",157490
"NPN17_ES_WK5_Bible Story_Web.mp4",,"2017-11-20T15:59:13Z","","94OHBmZDE6REffa-8ki9IEkfmsRGJRL6","http://cms.ooyala.com/94OHBmZDE6REffa-8ki9IEkfmsRGJRL6%2F0000000000000-0000173232519?Signature=i1bM4qZWLcXVoDbY3NuxX1sqQDI%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",114489
"NPN17_ES_Wk3_Bible Story_Web.mp4",,"2017-11-20T15:59:13Z","","92OHBmZDE61VNMDmO04FpcyzbLS-rkwr","http://cms.ooyala.com/92OHBmZDE61VNMDmO04FpcyzbLS-rkwr%2F0000000000000-0000241736481?Signature=%2BRwqg%2Fezrdb%2BeCs0n5x7nDIeL0g%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",159325
"NPN17_ES_Wk2_Bible Story_Web.mp4",,"2017-11-20T15:59:13Z","","90OHBmZDE6idXz-P6ritrm4PbDpBv9Ce","http://cms.ooyala.com/90OHBmZDE6idXz-P6ritrm4PbDpBv9Ce%2F0000000000000-0000098423645?Signature=t6QQW7%2Bk%2BtBZrLkIdwFoaQBmw1E%3D&Expires=1518552013&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",64522
"NPN17_ES_Wk1_BibleStory_Web.mp4",,"2017-11-20T15:59:13Z","","9yOHBmZDE6AYrUJnCAYmwrTRg0Mz3wR8","http://cms.ooyala.com/9yOHBmZDE6AYrUJnCAYmwrTRg0Mz3wR8%2F0000000000000-0000277103166?Signature=B%2Fsh3YDyBqq51iMUmjHqytcofOc%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",182307
"Thankful - Week 3","Trials fall upon everyone. Even good people who make good decisions. Gratitude isn’t the natural response when hard times come, but it’s in the testing and the trials that faith grows and perseverance develops. ","2017-11-20T14:13:00Z","thankfulness,suffering,Sermons,conflict,2017","dkOW9mZDE6EsR2dvFEgSnPz4dFmIMimz","http://cms.ooyala.com/dkOW9mZDE6EsR2dvFEgSnPz4dFmIMimz%2F0000000000000-0010534051638?Signature=1nDDZ7sssQpnUTfJu7tRvMmPBL8%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4174274
"CEN_SUN_Whittles_422.mov",,"2017-11-16T15:50:32Z","","5hcGNlZDE6hhs9BBnz2dRF1aosNaTDZ5","http://cms.ooyala.com/5hcGNlZDE6hhs9BBnz2dRF1aosNaTDZ5%2F0000000000000-0007183282203?Signature=A6IhiP35JNlA6Q92SaDiX%2FwxdlA%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",485026
"Spirit - Week 3","","2017-11-16T14:09:10Z","","swb2JlZDE6UKmTBH4w_a-XP-ixYHiVFK","http://cms.ooyala.com/swb2JlZDE6UKmTBH4w_a-XP-ixYHiVFK%2F0000000000000-0007759070878?Signature=JbM4OkSemnkJ1QDvsvC2D%2B5GYuM%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3074607
"RR17_PS_Wk5_Song 2_Go Tell It On the Mountain.mp4",,"2017-11-15T19:08:45Z","","NoOTFlZDE6nRQsKmd8BLszV1fTzrkiB-","http://cms.ooyala.com/NoOTFlZDE6nRQsKmd8BLszV1fTzrkiB-%2F0000000000000-0000093379622?Signature=1nqjLcS3kaKQ1Hq4JXlvy5Jr0KM%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",61695
"RR17_PS_Wk4_Song 2_Happy Birthday.mp4",,"2017-11-15T19:08:45Z","","NmOTFlZDE6e9e5GoWnXX6-vOhFhfgMuj","http://cms.ooyala.com/NmOTFlZDE6e9e5GoWnXX6-vOhFhfgMuj%2F0000000000000-0000112186954?Signature=tTD05KoHm2c6H9W8NHghHoU095Y%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",74074
"RR17_PS_Wk4_Bible Story.mp4",,"2017-11-15T19:08:45Z","","NkOTFlZDE6XhaDlU3H-WapsN94P23Ci0","http://cms.ooyala.com/NkOTFlZDE6XhaDlU3H-WapsN94P23Ci0%2F0000000000000-0000136131019?Signature=%2BUOGA1yt1v6%2BcTAxsINCNerR1GA%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",111444
"RR17_PS_Wk5_Bible Story.mp4",,"2017-11-15T19:08:45Z","","NiOTFlZDE6Ps0cAf0_kjIPvJKlKJGtvX","http://cms.ooyala.com/NiOTFlZDE6Ps0cAf0_kjIPvJKlKJGtvX%2F0000000000000-0000108108731?Signature=CIaIo45VqJx3vxi2lKiN8T1igL4%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",91841
"RR17_PS_Wk3_Song 2_Away in a Manger.mp4",,"2017-11-15T19:08:45Z","","M5OTFlZDE6taI4Pnd-Nst04k74Bn49ej","http://cms.ooyala.com/M5OTFlZDE6taI4Pnd-Nst04k74Bn49ej%2F0000000000000-0000114974425?Signature=nqRkvn7R6BPl5xnX9T1Ol4Otnfs%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",75842
"RR17_PS_Wk3_Bible Story.mp4",,"2017-11-15T19:08:45Z","","M3OTFlZDE60M49-ThfMKSeh8h6PvVMpb","http://cms.ooyala.com/M3OTFlZDE60M49-ThfMKSeh8h6PvVMpb%2F0000000000000-0000121704817?Signature=SXOmnLTthKa%2Fd9R041uSSQT2v04%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",120328
"RR17_PS_Wk2_Song 2_Joy to the World.mp4",,"2017-11-15T19:08:45Z","","M1OTFlZDE6E9dI_7BrOvPB8RMgGSe-Di","http://cms.ooyala.com/M1OTFlZDE6E9dI_7BrOvPB8RMgGSe-Di%2F0000000000000-0000137992932?Signature=wTdLGxQWGeDd0CLL3MKjy2uLau8%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",91057
"RR17_PS_Wk1_Bible Story.mp4",,"2017-11-15T19:08:45Z","","MzOTFlZDE6D-GwtUmdDYZew5gmlYF56B","http://cms.ooyala.com/MzOTFlZDE6D-GwtUmdDYZew5gmlYF56B%2F0000000000000-0000177177685?Signature=qejowTBzxqyGBRScVGnBs80BxXU%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",136177
"RR17_PS_Song 3_Jesus Savior of the World.mp4",,"2017-11-15T19:08:45Z","","MxOTFlZDE6mz21qjeHeSVerQfmo0BwY9","http://cms.ooyala.com/MxOTFlZDE6mz21qjeHeSVerQfmo0BwY9%2F0000000000000-0000200772122?Signature=AyNQmkdMLb0lDdZFjWvHrhCNNPU%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",132507
"RR17_PS_Wk2_Bible Story.mp4",,"2017-11-15T19:08:45Z","","N5ODFlZDE6UY62h2NXWMfBkESKQWz3sc","http://cms.ooyala.com/N5ODFlZDE6UY62h2NXWMfBkESKQWz3sc%2F0000000000000-0000130969285?Signature=vndICQTVF76QZ2bpeqklCCFVhfA%3D&Expires=1518552014&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",112862
"RR17_PS_Wk1_Song 2_Away in a Manger.mp4",,"2017-11-15T19:08:44Z","","N3ODFlZDE6ao6HpHqSq4p5ggJEzGHmJh","http://cms.ooyala.com/N3ODFlZDE6ao6HpHqSq4p5ggJEzGHmJh%2F0000000000000-0000114974425?Signature=FPMWy53HvR%2BFHAOkUJF%2FEpUQrxA%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",75842
"RR17_PS_Song 1_Jump For Joy.mp4",,"2017-11-15T19:08:44Z","","h1ODFlZDE6NoSHx9DdY3FGmPCzMnYiMm","http://cms.ooyala.com/h1ODFlZDE6NoSHx9DdY3FGmPCzMnYiMm%2F0000000000000-0000244180190?Signature=kFy57A2gqV%2BkDJgR6syEnggTWtY%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",161202
"NPN17_Song_Jesus Savior.mp4",,"2017-11-15T18:46:08Z","","QzeTBlZDE66CJUt1bB6j6z0WuGztVZPk","http://cms.ooyala.com/QzeTBlZDE66CJUt1bB6j6z0WuGztVZPk%2F0000000000000-0000204738707?Signature=jxLiI4bkj2c4oEhP97n%2BxItGnbc%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",135093
"NPN17_ES_WK5_Bible Story.mp4",,"2017-11-15T18:46:07Z","","kxeTBlZDE6IctJtBpEJjG5m2qjQSbHcL","http://cms.ooyala.com/kxeTBlZDE6IctJtBpEJjG5m2qjQSbHcL%2F0000000000000-0000476209385?Signature=qtwOgjMa1Nwk39ytlbTtKIUIQH4%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",315273
"NPN17_ES_Wk2_Bible Story.mp4",,"2017-11-15T18:46:07Z","","l5eDBlZDE6sUGTVBn8J8RO3KeK71Tx-X","http://cms.ooyala.com/l5eDBlZDE6sUGTVBn8J8RO3KeK71Tx-X%2F0000000000000-0000432900898?Signature=IMC6DC6MJ%2FYTLCqDZcErM%2Fb914k%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",285869
"NPN17_ES_Wk1_BibleStory.mp4",,"2017-11-15T18:46:07Z","","l3eDBlZDE6rzPLnWKavqb-D09J-YvigY","http://cms.ooyala.com/l3eDBlZDE6rzPLnWKavqb-D09J-YvigY%2F0000000000000-0000576458852?Signature=54Mi6R5rl%2F80rl9TZmDjxhVxf2s%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",379921
"NPN17_ES_Wk3_Bible Story.mp4",,"2017-11-15T18:46:07Z","","l1eDBlZDE6SNGW8fd6BWC_e8CwJv8XJJ","http://cms.ooyala.com/l1eDBlZDE6SNGW8fd6BWC_e8CwJv8XJJ%2F0000000000000-0000634137042?Signature=b5P%2Bt3850lIoV5RhgRBvEqGJAKU%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",418918
"NPN17_ES_Wk4_Bible Story.mp4",,"2017-11-15T18:46:07Z","","lzeDBlZDE614cQmbLeTBoxy0genAz8bK","http://cms.ooyala.com/lzeDBlZDE614cQmbLeTBoxy0genAz8bK%2F0000000000000-0000644420817?Signature=doO5VatEVuyhQphQ6Qnp%2BXTVDYs%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",427302
"Weekly All Staff - Shane Duffey","","2017-11-15T16:18:56Z","Weekly All Staff,All Staff","BmN3lkZDE6qZPLd80DBMLVifAZlC8Mwk","http://cms.ooyala.com/BmN3lkZDE6qZPLd80DBMLVifAZlC8Mwk%2F0000000000000-0001515544210?Signature=i7ocmkbViATvOAXS2j6c2LISfWs%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2003570
"DAY 03 - NIKKI.mp4",,"2017-11-14T17:48:58Z","","8zM2lkZDE6TCwotiZTwTlXGi53U8sMBn","http://cms.ooyala.com/8zM2lkZDE6TCwotiZTwTlXGi53U8sMBn%2F0000000000000-0000584355576?Signature=nJWhU1beasqhelXVde3g3nXxKOU%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",307266
"DAY 06 - WILL.mp4",,"2017-11-14T17:48:58Z","","8xM2lkZDE6JEzVaiWzMj_W7Ho_ZMKeBn","http://cms.ooyala.com/8xM2lkZDE6JEzVaiWzMj_W7Ho_ZMKeBn%2F0000000000000-0000680102323?Signature=%2FPg9MzDXdwwdLA9YGGkBJyAr%2FRQ%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",354933
"DAY 04 - Beth .mp4",,"2017-11-14T17:48:13Z","","B1MmlkZDE6pXcixHUI0ViJtuPeF89Yiu","http://cms.ooyala.com/B1MmlkZDE6pXcixHUI0ViJtuPeF89Yiu%2F0000000000000-0000626350318?Signature=qxf%2Bdi4bG2yhcPQYgvrlGuBIOcw%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",328366
"DAY 07 - Nick.mp4",,"2017-11-14T17:48:13Z","","BzMmlkZDE6BPH3Slrj4SKnyeneNT4jOM","http://cms.ooyala.com/BzMmlkZDE6BPH3Slrj4SKnyeneNT4jOM%2F0000000000000-0000924531655?Signature=DidRWtsR2h5Xxq%2F82CFCJBZUz6w%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",482533
"DAY 02 - CHIP.mp4",,"2017-11-14T17:48:13Z","","BxMmlkZDE6EvrVU_BC7D0Wj0eaF6L20Y","http://cms.ooyala.com/BxMmlkZDE6EvrVU_BC7D0Wj0eaF6L20Y%2F0000000000000-0000556279234?Signature=y7bMgIAlEyjmXx4RvEN0g6Y7vWo%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",293000
"DAY 05 - MARGIE.mp4",,"2017-11-14T17:36:38Z","","d0d2hkZDE6YcDYxrRib1FhjrckSksDri","http://cms.ooyala.com/d0d2hkZDE6YcDYxrRib1FhjrckSksDri%2F0000000000000-0000879343119?Signature=wWu1ig1yAJ5bdTw5CJ1XPCaz5Gw%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",458500
"DAY 01 - Heidi.mp4",,"2017-11-14T17:36:38Z","","dyd2hkZDE6QtHAw1o-YOw7UHyfAAf3nu","http://cms.ooyala.com/dyd2hkZDE6QtHAw1o-YOw7UHyfAAf3nu%2F0000000000000-0000854847308?Signature=gLhFdtSJVDGq9AFTpdyvHAE4%2FEA%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",447433
"ThankFULL - Week 2","","2017-11-13T14:05:51Z","thankfulness,healing,faith,blessing","Y4YTJkZDE6wo75UHFKiHlV0KaoyR7rRi","http://cms.ooyala.com/Y4YTJkZDE6wo75UHFKiHlV0KaoyR7rRi%2F0000000000000-0011605280026?Signature=aVi70t07yv25oMPN3Ouj1kuVHZk%3D&Expires=1518552015&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4599833
"DanFletcherFamilyBaptism","Dan Fletcher, his wife and daughter asked Jesus into their lives in 2017 and got baptized together.","2017-11-12T20:18:04Z","Life-Change Story","o4dnNjZDE6xXxKwffekJ3SysNklTSPFY","http://cms.ooyala.com/o4dnNjZDE6xXxKwffekJ3SysNklTSPFY%2F0000000000000-0000225608915?Signature=8%2FBDjVyX7kid4gwFiDWRlgOgniI%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",241374
"Weekly All Staff - Jordan Smith","","2017-11-12T17:37:06Z","Weekly All Staff,All Staff","R1OHJjZDE6CkCrFXHQZm7cxie4Lm7q3R","http://cms.ooyala.com/R1OHJjZDE6CkCrFXHQZm7cxie4Lm7q3R%2F0000000000000-0000517696801?Signature=x9JFIDF7Utinj6OWLQLzlcDfess%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",683516
"Spirit - Week 2","Christianity is not about trying as hard as we can, but allowing the Spirit of God to guide us.","2017-11-09T16:40:40Z","holy-spirit,grace,Fuse Sermons,following-jesus,2017","lkcW5iZDE69vV5CLLXYMZRKJv8VLA6TS","http://cms.ooyala.com/lkcW5iZDE69vV5CLLXYMZRKJv8VLA6TS%2F0000000000000-0007219245667?Signature=EJ92mOVDy7F7Qfd65dOu68taqIk%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2860460
"Weekly All Staff - Bobby Moore ","","2017-11-08T16:09:28Z","Weekly All Staff,All Staff","NvYTRiZDE6w77ca4qhjJn-CjvlgCh8Qb","http://cms.ooyala.com/NvYTRiZDE6w77ca4qhjJn-CjvlgCh8Qb%2F0000000000000-0001282704042?Signature=uOQj7yri1C3f8uTjSpaO7drsJAM%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1695662
"Monthly All Staff - Clayton King","","2017-11-08T16:09:27Z","Monthly All Staff,All Staff","ptYTRiZDE60yI2-eM9YIgEZN9Fp3v00V","http://cms.ooyala.com/ptYTRiZDE60yI2-eM9YIgEZN9Fp3v00V%2F0000000000000-0002332694407?Signature=kCUTBGIZRRRxJ6p2jec5%2BJNKLpE%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3083783
"ShannonForrest_V3.mov",,"2017-11-08T15:18:59Z","","d3cDNiZDE6crguKdKTUKGuyiRrfXcKFY","http://cms.ooyala.com/d3cDNiZDE6crguKdKTUKGuyiRrfXcKFY%2F0000000000000-0008291656667?Signature=WPgjdMJ0K%2FLqwSsU%2FR33cl98qN8%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",592217
"Need To Know 11/7","Learn more about our ThankFULL series and how you can join in on the ThankFULL Challenge!","2017-11-06T18:56:29Z","","drbWRhZDE6nE71GWcIQkCLwZsB5b0jLW","http://cms.ooyala.com/drbWRhZDE6nE71GWcIQkCLwZsB5b0jLW%2F0000000000000-0000181883741?Signature=VxvSifOjLbsKqJYXVEIo9JRNcbw%3D&Expires=1518552016&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",87253
